index,Year,Location (State),CHEMICAL,COMMERCIAL FACILITIES,COMMUNICATIONS,CRITICAL MANUFACTURING,DEFENSE INDUSTRIAL BASE,EDUCATION FACILITIES SUBSECTOR,EMERGENCY SERVICES,ENERGY,FINANCIAL SERVICES,FOOD AND AGRICULTURE,GOVERNMENT FACILITIES,HEALTHCARE AND PUBLIC HEALTH,INFORMATION TECHNOLOGY,"NUCLEAR REACTORS, MATERIALS, AND WASTE",TRANSPORTATION SYSTEMS,WATER AND WASTEWATER SYSTEMS,1 day or less,1 month or less,1 week or less,More than 1 month,Never Recovered,$1000 or less,$100000 or less,$1000000 or less,$50000 or less,$5000000 or less,More than $5000000,NO,YES,Active Sanctions,Iran Sanctions,China Sanctions,Russia Sanctions,North Korea Sanctions,Trade Sanctions,Financial Sanctions,Travel Sanctions,Score,Legal Measures,Technical Measures,Organizational Measures,Capacity Development,Cooperative Measures,Breach Incidents,Internet Users
447,2019,Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.8,4.24,0.73,1.69,0.46,4.26,894.5,68.68550299
448,2019,Gambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,28.0,13.28,1.46,8.78,4.34,4.26,645.0,28.80487199
449,2019,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,7,7,85.7,17.75,17.13,14.67,15.89,15.63,21299.5,68.84671356
450,2019,Germany,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37,0,1,2,1,12,28,22,84.9,20.0,19.54,18.98,19.48,19.41,347184.5,88.13451691
451,2019,Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,43.7,19.35,18.48,17.78,15.44,15.63,6851.0,45.00963073
452,2019,Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,2,1,11,27,21,52.7,19.43,15.83,18.98,19.74,20.0,59412.5,75.67120669
453,2019,Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,9.41,0.0,0.0,0.0,0.0,638.5,69.61219021
454,2019,Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1,4.76,0.0,6.01,2.36,0.0,8349.5,44.40104984
455,2019,Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,19.1,12.54,0.0,1.69,0.0,6.3,1491.0,23.36626025
456,2019,Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,5.5,0.0,0.0,0.0,1.52,8.33,405.5,22.92009029
457,2019,Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.2,13.12,2.5,6.47,2.24,3.78,730.5,78.63994332
458,2019,Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0.85,0.0,1.46,4.09,0.0,6050.5,32.47362713
459,2019,Holy See (Vatican City State),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2.1,0.0,0.0,0.0,0.0,0.0,325.0,N/A
460,2019,Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,2.2,0.0,0.0,0.0,0.0,7273.5,39.38835219
461,2019,Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,2,1,11,28,22,81.2,18.16,16.82,18.29,18.6,19.41,49492.0,80.37169361
462,2019,Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,8,15,12,44.9,17.78,16.17,17.62,11.99,16.25,4575.5,99.50494117
463,2019,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.9,20.0,19.08,18.41,20.0,20.0,1221984.0,29.52351142
464,2019,Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,77.6,18.48,19.08,17.84,19.48,20.0,484854.5,47.69064898
465,2019,"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64.1,16.48,14.63,16.82,17.8,15.33,219312.0,72.45090477
466,2019,Iraq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,1,26.3,0.0,6.56,7.75,2.14,4.26,26973.0,44.32634655
467,2019,Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,2,1,11,27,21,78.4,20.0,19.54,17.89,16.32,12.11,17151.5,87.00005524
468,2019,Israel,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.3,19.68,16.99,15.02,19.24,20.0,277779.5,86.78787762
469,2019,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,2,1,11,27,21,83.7,19.68,17.56,20.0,19.48,19.41,179555.5,67.85071029
470,2019,Jamaica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.7,11.54,2.18,7.87,6.68,4.26,11305.0,70.84101697
471,2019,Japan,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,4,3,2,88.0,20.0,19.08,18.74,20.0,20.0,191607.0,92.73039781
472,2019,Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,55.6,18.53,10.74,15.7,11.47,14.51,20714.5,70.08467395
473,2019,Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,77.8,17.9,14.3,17.4,16.0,12.2,14864.0,81.87762047
474,2019,Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.8,19.5,11.0,14.7,14.7,14.9,7805.0,22.66888257
475,2019,Kiribati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,6.64,0.0,3.13,0.0,4.07,656.5,42.99166167
476,2019,"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.35,0.0,0.0,0.0,0.0,5622.5,0.0
477,2019,"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,1,87.3,20.0,20.0,18.98,18.34,20.0,1152296.5,96.15757918
478,2019,Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60.0,20.0,19.54,18.98,20.0,20.0,24599.0,99.54267645
479,2019,Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,25.4,17.74,14.25,11.13,16.05,15.9,15952.0,64.1
480,2019,Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,13.43,7.85,14.37,1.87,12.11,5090.0,47.03225806
481,2019,Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,2,1,11,28,22,74.8,11.77,3.27,0.0,1.23,4.07,11760.5,86.13545644
482,2019,Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.6,20.0,19.21,18.98,19.09,20.0,17854.5,79.7588832
483,2019,Lesotho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,10.24,3.27,5.69,8.26,2.99,634.0,42.30173357
484,2019,Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,20.6,7.82,0.0,0.0,1.26,0.0,2041.0,23.48259047
485,2019,Libya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,20.6,2.31,4.11,0.0,1.26,2.04,4264.5,17.76
486,2019,Liechtenstein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,0,9,15,13,54.3,3.73,8.54,3.13,5.34,8.04,2275.5,93.14608695
487,2019,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,2,1,11,28,22,90.8,20.0,16.8,20.0,18.5,15.5,12403.5,81.58186838
488,2019,Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,2,1,11,27,21,88.6,9.04,4.93,0.0,9.34,11.85,4855.0,97.12063569
489,2019,Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,20.0,19.54,18.98,19.48,19.41,887.5,11.83136182
490,2019,Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,8.96,4.11,3.0,3.47,3.78,680.5,13.43919985
491,2019,Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,89.3,17.9,19.6,20.0,19.8,12.0,115782.5,84.18714501
492,2019,Maldives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.4,10.98,5.92,8.4,6.0,5.54,12475.5,77.46966424
493,2019,Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,8.5,0.0,0.0,2.95,0.0,0.0,1244.0,22.31109004
494,2019,Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,2,1,11,28,22,47.9,5.89,0.0,0.0,0.0,4.26,2210.5,85.77859638
495,2019,Marshall Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,20.0,15.59,13.41,18.76,15.89,1767.5,38.70116262
496,2019,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10.7,0.83,0.0,0.0,0.0,4.07,843.0,42.32068274
497,2019,Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,18.2,16.8,20.0,18.6,14.4,2207.5,61.72995515
498,2019,Mexico,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,62.9,12.55,0.0,6.39,0.0,0.0,54327.0,69.63210927
499,2019,"Micronesia, Federated States of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,15.61,17.9,14.7,16.13,17.34,75924.0,39.85125701
500,2019,"Moldova, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,8,10,7,66.2,0.0,0.0,0.0,0.0,0.0,9484.5,57.76048611
501,2019,Monaco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,75.1,16.73,16.86,13.21,13.09,15.89,571.0,83.33974409
502,2019,Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,46.5,16.0,12.77,12.7,13.75,17.34,13539.0,51.07999408
503,2019,Montenegro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,8,14,12,63.9,9.0,6.02,3.13,1.23,6.82,54227.5,73.47666575
504,2019,Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42.9,14.61,7.48,12.0,3.18,15.97,19932.0,84.12036305
505,2019,Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.8,18.4,17.94,12.37,15.24,18.46,1221.0,14.63855268
506,2019,Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,7.46,8.19,4.62,3.92,0.0,114219.5,30.63536537
507,2019,Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,9.39,3.64,4.71,8.92,9.75,1530.0,44.8268148
508,2019,Nauru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1,2.84,0.0,0.0,2.34,0.0,470.0,74.73791894
509,2019,Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,9.91,0.0,0.0,3.18,8.33,11573.0,34.80551799
510,2019,Netherlands,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,36,0,1,2,1,11,27,21,88.5,15.61,5.94,9.58,9.6,4.26,130227.5,93.2885906
511,2019,New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,78.9,20.0,19.84,18.98,18.82,19.41,52441.0,89.86372003
512,2019,Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,19.24,14.19,17.27,17.71,15.63,5619.0,44.91635601
513,2019,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,2,9.4,4.74,0.0,0.0,0.0,4.26,1078.5,16.61190218
514,2019,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,65.0,5.87,0.0,0.0,1.23,4.26,35510.0,45.03137342
515,2019,North Macedonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,7,11,9,80.0,19.11,15.57,17.64,16.84,17.34,3990.5,81.41288276
516,2019,Norway,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,0,1,0,9,15,13,89.2,20.0,17.09,18.98,12.21,16.48,18013.5,98.00000439
517,2019,Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86.8,20.0,1237.0,18.98,18.57,20.0,13623.0,90.25944052
518,2019,Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40.7,20.0,18.86,18.98,19.04,20.0,138109.5,17.07090172
519,2019,"Palestine, State of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30.7,13.05,14.15,15.82,6.58,10.04,17918.0,70.6225837
520,2019,Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9,20.0,16.64,20.0,20.0,19.41,6312.0,63.62841477
521,2019,Papua New Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,15.97,12.26,11.01,17.25,8.38,1280.0,19.97827095
522,2019,Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.3,10.41,10.94,2.37,6.12,4.26,4674.5,68.51762842
523,2019,Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40.1,9.26,2.18,0.0,7.3,7.59,52130.5,59.9505036
524,2019,Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.3,14.15,10.94,13.06,6.79,12.14,315558.0,43.02661187
525,2019,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,2,1,11,28,22,81.5,20.0,11.58,5.63,5.32,13.15,558788.0,80.43590688
526,2019,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,2,1,11,27,21,75.8,20.0,13.0,11.85,12.74,19.41,47282.0,75.34637794
527,2019,Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86.0,19.35,20.0,14.74,19.77,20.0,24744.5,99.65280421
528,2019,Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,2,1,11,28,22,56.8,20.0,16.64,18.46,20.0,19.41,77759.0,73.65747575
529,2019,Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,1,83.6,19.7,16.2,17.7,16.6,13.5,3370939.5,82.64216187
530,2019,Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.7,15.7,11.7,17.8,13.7,10.8,5477.5,21.35801007
531,2019,Saint Kitts and Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,18.6,18.4,6.42,12.88,20.0,509.5,79.78450689
532,2019,Saint Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,5.0,0.0,0.0,3.18,4.26,492.0,76.98385013
533,2019,Saint Vincent and the Grenadines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,6.7,0.0,0.0,0.0,4.26,1220.0,73.96834305
534,2019,Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7,10.95,0.0,0.0,1.23,0.0,2459.5,61.21060766
535,2019,San Marino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7.5,11.15,0.73,13.37,0.0,4.07,304.5,67.85071029
536,2019,Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,3.77,0.0,1.69,0.0,8.37,1557.5,30.23161545
537,2019,Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,88.1,19.3,15.4,19.2,17.1,15.1,79037.0,95.7247356
538,2019,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,30.5,9.94,0.0,1.44,0.0,4.26,1618.0,36.23662727
539,2019,Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,6,10,8,64.3,7.82,10.5,6.66,4.58,6.3,8773.5,77.41677362
540,2019,Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9,19.1,18.99,18.67,14.66,18.38,5280.5,74.75631315
541,2019,Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,13.8,7.73,0.0,1.44,1.23,2.83,716.0,16.8
542,2019,Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8,20.0,18.6,19.2,19.5,12.5,49177.0,88.94925269
543,2019,Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,2,1,11,28,22,72.9,6.54,4.11,8.16,2.24,4.26,52767.5,82.8536605
544,2019,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,2,1,11,28,22,70.1,20.0,20.0,18.64,17.5,16.22,5325.0,83.1083578
545,2019,Solomon Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,20.0,11.38,13.71,17.72,12.11,619.0,28.19552918
546,2019,Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.0,3.0,0.0,0.0,0.0,4.07,4022.5,2.004048698
547,2019,South Africa,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65.2,0.0,3.25,6.17,1.52,6.31,78372.0,69.69687508
548,2019,South Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,16.82,15.85,12.5,15.37,17.93,64875.0,5.6
549,2019,Spain,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,37,0,1,2,1,12,27,21,89.6,2.63,0.0,0.0,0.0,3.12,404708.5,90.71866533
550,2019,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.6,20.0,19.54,18.98,20.0,20.0,106617.5,50.68732735
551,2019,Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29.4,9.02,11.36,2.34,2.46,0.0,3363.5,25.9
552,2019,Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.0,12.43,13.81,5.41,3.38,0.0,1506.5,56.80248377
553,2019,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,2,1,11,27,21,81.0,11.13,7.04,1.69,7.08,4.26,39023.5,94.49344341
554,2019,Switzerland,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,8,11,8,78.8,20.0,18.86,18.46,19.57,17.7,54699.0,93.14608695
555,2019,Syrian Arab Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.7,13.62,18.85,17.4,17.69,19.41,17153.5,34.65
556,2019,Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,26.3,9.8,7.85,4.49,0.0,0.0,14305.0,21.96
557,2019,"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.2,10.22,0.0,5.63,1.25,0.0,2245.5,18.27725712
558,2019,Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.6,18.54,18.31,16.6,17.72,19.41,103402.5,66.65241946
