index,Year,Location (State),CHEMICAL,COMMERCIAL FACILITIES,COMMUNICATIONS,CRITICAL MANUFACTURING,DEFENSE INDUSTRIAL BASE,EDUCATION FACILITIES SUBSECTOR,EMERGENCY SERVICES,ENERGY,FINANCIAL SERVICES,FOOD AND AGRICULTURE,GOVERNMENT FACILITIES,HEALTHCARE AND PUBLIC HEALTH,INFORMATION TECHNOLOGY,"NUCLEAR REACTORS, MATERIALS, AND WASTE",TRANSPORTATION SYSTEMS,WATER AND WASTEWATER SYSTEMS,1 day or less,1 month or less,1 week or less,More than 1 month,Never Recovered,$1000 or less,$100000 or less,$1000000 or less,$50000 or less,$5000000 or less,More than $5000000,NO,YES,Active Sanctions,Iran Sanctions,China Sanctions,Russia Sanctions,North Korea Sanctions,Trade Sanctions,Financial Sanctions,Travel Sanctions,Score,Legal Measures,Technical Measures,Organizational Measures,Capacity Development,Cooperative Measures,Breach Incidents
468,2019,Israel,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.3,19.68,16.99,15.02,19.24,20.0,277779.5
469,2019,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,2,1,11,27,21,83.7,19.68,17.56,20.0,19.48,19.41,179555.5
470,2019,Jamaica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.7,11.54,2.18,7.87,6.68,4.26,11305.0
471,2019,Japan,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,4,3,2,88.0,20.0,19.08,18.74,20.0,20.0,191607.0
472,2019,Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,55.6,18.53,10.74,15.7,11.47,14.51,20714.5
473,2019,Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,77.8,17.9,14.3,17.4,16.0,12.2,14864.0
474,2019,Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.8,19.5,11.0,14.7,14.7,14.9,7805.0
475,2019,Kiribati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,6.64,0.0,3.13,0.0,4.07,656.5
476,2019,"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.35,0.0,0.0,0.0,0.0,5622.5
477,2019,"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,1,87.3,20.0,20.0,18.98,18.34,20.0,1152296.5
478,2019,Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60.0,20.0,19.54,18.98,20.0,20.0,24599.0
479,2019,Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,25.4,17.74,14.25,11.13,16.05,15.9,15952.0
480,2019,Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,13.43,7.85,14.37,1.87,12.11,5090.0
481,2019,Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,2,1,11,28,22,74.8,11.77,3.27,0.0,1.23,4.07,11760.5
482,2019,Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.6,20.0,19.21,18.98,19.09,20.0,17854.5
483,2019,Lesotho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,10.24,3.27,5.69,8.26,2.99,634.0
484,2019,Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,20.6,7.82,0.0,0.0,1.26,0.0,2041.0
485,2019,Libya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,20.6,2.31,4.11,0.0,1.26,2.04,4264.5
486,2019,Liechtenstein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,0,9,15,13,54.3,3.73,8.54,3.13,5.34,8.04,2275.5
487,2019,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,2,1,11,28,22,90.8,20.0,16.8,20.0,18.5,15.5,12403.5
488,2019,Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,2,1,11,27,21,88.6,9.04,4.93,0.0,9.34,11.85,4855.0
489,2019,Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,20.0,19.54,18.98,19.48,19.41,887.5
490,2019,Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,8.96,4.11,3.0,3.47,3.78,680.5
491,2019,Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,89.3,17.9,19.6,20.0,19.8,12.0,115782.5
492,2019,Maldives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.4,10.98,5.92,8.4,6.0,5.54,12475.5
493,2019,Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,8.5,0.0,0.0,2.95,0.0,0.0,1244.0
494,2019,Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,2,1,11,28,22,47.9,5.89,0.0,0.0,0.0,4.26,2210.5
495,2019,Marshall Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,20.0,15.59,13.41,18.76,15.89,1767.5
496,2019,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10.7,0.83,0.0,0.0,0.0,4.07,843.0
497,2019,Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,18.2,16.8,20.0,18.6,14.4,2207.5
498,2019,Mexico,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,62.9,12.55,0.0,6.39,0.0,0.0,54327.0
499,2019,"Micronesia, Federated States of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,15.61,17.9,14.7,16.13,17.34,75924.0
500,2019,"Moldova, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,8,10,7,66.2,0.0,0.0,0.0,0.0,0.0,9484.5
501,2019,Monaco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,75.1,16.73,16.86,13.21,13.09,15.89,571.0
502,2019,Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,46.5,16.0,12.77,12.7,13.75,17.34,13539.0
503,2019,Montenegro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,8,14,12,63.9,9.0,6.02,3.13,1.23,6.82,54227.5
504,2019,Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42.9,14.61,7.48,12.0,3.18,15.97,19932.0
505,2019,Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.8,18.4,17.94,12.37,15.24,18.46,1221.0
506,2019,Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,7.46,8.19,4.62,3.92,0.0,114219.5
507,2019,Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,9.39,3.64,4.71,8.92,9.75,1530.0
508,2019,Nauru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1,2.84,0.0,0.0,2.34,0.0,470.0
509,2019,Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,9.91,0.0,0.0,3.18,8.33,11573.0
510,2019,Netherlands,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,36,0,1,2,1,11,27,21,88.5,15.61,5.94,9.58,9.6,4.26,130227.5
511,2019,New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,78.9,20.0,19.84,18.98,18.82,19.41,52441.0
512,2019,Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,19.24,14.19,17.27,17.71,15.63,5619.0
513,2019,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,2,9.4,4.74,0.0,0.0,0.0,4.26,1078.5
514,2019,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,65.0,5.87,0.0,0.0,1.23,4.26,35510.0
515,2019,North Macedonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,7,11,9,80.0,19.11,15.57,17.64,16.84,17.34,3990.5
516,2019,Norway,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,0,1,0,9,15,13,89.2,20.0,17.09,18.98,12.21,16.48,18013.5
517,2019,Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86.8,20.0,1237.0,18.98,18.57,20.0,13623.0
518,2019,Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40.7,20.0,18.86,18.98,19.04,20.0,138109.5
519,2019,"Palestine, State of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30.7,13.05,14.15,15.82,6.58,10.04,17918.0
520,2019,Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9,20.0,16.64,20.0,20.0,19.41,6312.0
521,2019,Papua New Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,15.97,12.26,11.01,17.25,8.38,1280.0
522,2019,Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.3,10.41,10.94,2.37,6.12,4.26,4674.5
523,2019,Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40.1,9.26,2.18,0.0,7.3,7.59,52130.5
524,2019,Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.3,14.15,10.94,13.06,6.79,12.14,315558.0
525,2019,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,2,1,11,28,22,81.5,20.0,11.58,5.63,5.32,13.15,558788.0
526,2019,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,2,1,11,27,21,75.8,20.0,13.0,11.85,12.74,19.41,47282.0
527,2019,Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86.0,19.35,20.0,14.74,19.77,20.0,24744.5
528,2019,Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,2,1,11,28,22,56.8,20.0,16.64,18.46,20.0,19.41,77759.0
529,2019,Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,1,83.6,19.7,16.2,17.7,16.6,13.5,3370939.5
530,2019,Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.7,15.7,11.7,17.8,13.7,10.8,5477.5
531,2019,Saint Kitts and Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,18.6,18.4,6.42,12.88,20.0,509.5
532,2019,Saint Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,5.0,0.0,0.0,3.18,4.26,492.0
533,2019,Saint Vincent and the Grenadines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,6.7,0.0,0.0,0.0,4.26,1220.0
534,2019,Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7,10.95,0.0,0.0,1.23,0.0,2459.5
535,2019,San Marino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7.5,11.15,0.73,13.37,0.0,4.07,304.5
536,2019,Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,3.77,0.0,1.69,0.0,8.37,1557.5
537,2019,Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,88.1,19.3,15.4,19.2,17.1,15.1,79037.0
538,2019,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,30.5,9.94,0.0,1.44,0.0,4.26,1618.0
539,2019,Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,6,10,8,64.3,7.82,10.5,6.66,4.58,6.3,8773.5
540,2019,Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9,19.1,18.99,18.67,14.66,18.38,5280.5
541,2019,Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,13.8,7.73,0.0,1.44,1.23,2.83,716.0
542,2019,Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8,20.0,18.6,19.2,19.5,12.5,49177.0
543,2019,Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,2,1,11,28,22,72.9,6.54,4.11,8.16,2.24,4.26,52767.5
544,2019,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,2,1,11,28,22,70.1,20.0,20.0,18.64,17.5,16.22,5325.0
545,2019,Solomon Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,20.0,11.38,13.71,17.72,12.11,619.0
546,2019,Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.0,3.0,0.0,0.0,0.0,4.07,4022.5
547,2019,South Africa,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65.2,0.0,3.25,6.17,1.52,6.31,78372.0
548,2019,South Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,16.82,15.85,12.5,15.37,17.93,64875.0
549,2019,Spain,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,37,0,1,2,1,12,27,21,89.6,2.63,0.0,0.0,0.0,3.12,404708.5
550,2019,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.6,20.0,19.54,18.98,20.0,20.0,106617.5
551,2019,Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29.4,9.02,11.36,2.34,2.46,0.0,3363.5
552,2019,Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.0,12.43,13.81,5.41,3.38,0.0,1506.5
553,2019,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,2,1,11,27,21,81.0,11.13,7.04,1.69,7.08,4.26,39023.5
554,2019,Switzerland,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,8,11,8,78.8,20.0,18.86,18.46,19.57,17.7,54699.0
555,2019,Syrian Arab Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.7,13.62,18.85,17.4,17.69,19.41,17153.5
556,2019,Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,26.3,9.8,7.85,4.49,0.0,0.0,14305.0
557,2019,"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.2,10.22,0.0,5.63,1.25,0.0,2245.5
558,2019,Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.6,18.54,18.31,16.6,17.72,19.41,103402.5
559,2019,Timor-Leste,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0.0,0.0,0.0,0.0,4.26,563.5
560,2019,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,8.7,19.18,4.9,3.61,0.0,5.49,1398.0
561,2019,Tonga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,2.63,3.27,1.69,1.52,11.85,610.5
562,2019,Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8,7.94,7.38,3.18,3.69,0.0,6354.5
563,2019,Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53.6,20.0,19.54,12.21,16.96,17.52,9063.0
564,2019,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,8,10,85.3,20.0,19.54,17.96,20.0,20.0,426363.5
565,2019,Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11.5,10.22,0.0,0.0,0.0,4.26,11630.5
566,2019,Tuvalu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0.0,0.0,0.0,1.71,4.07,18755.0
567,2019,Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,62.1,15.64,14.19,13.65,10.87,15.63,3682.0
568,2019,Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,3,5,5,66.1,17.46,11.6,13.06,10.94,12.87,420613.5
569,2019,United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,80.7,20.0,19.08,18.98,20.0,20.0,61691.0
570,2019,United Kingdom,1,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,7,0,0,0,0,4,1,0,93.1,20.0,19.1,20.0,18.9,15.1,357846.0
571,2019,United States,1,6,11,5,1,45,10,0,1,3,56,35,12,0,7,1,7,22,20,10,2,1,14,11,11,6,3,102,22,120,4,4,2,6,47,85,39,92.6,20.0,18.4,20.0,19.1,15.1,3587350.0
572,2019,Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.1,12.0,12.4,18.6,13.1,12.0,8910.0
573,2019,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,66.6,12.3,14.2,11.2,14.3,14.4,21088.0
574,2019,Vanuatu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,3.69,2.18,2.95,0.0,4.07,4741.5
575,2019,Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.3,20.0,16.31,18.98,19.26,20.0,211060.0
576,2019,Yemen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1.9,0.0,0.0,0.0,0.0,0.0,12507.5
577,2019,Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.6,20.0,13.82,15.86,8.07,11.12,2126.5
578,2019,Zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,16.73,0.0,3.84,5.52,10.4,3819.5
579,2020,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.2,0.4,1.46,3.35,0.0,0.0,69564.5
580,2020,Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,0,9,14,12,64.32,18.13,13.12,13.18,12.12,7.78,11089.0
581,2020,Algeria,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,1,33.95,12.46,2.73,1.44,10.07,7.25,18522.0
582,2020,Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,26.38,8.37,4.11,0.0,4.41,9.49,1305.0
583,2020,Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.99,6.7,0.0,0.0,0.0,6.3,1634.5
584,2020,Antigua and Barbuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.62,11.36,0.0,0.0,0.0,4.26,866.5
585,2020,Argentina,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,1,50.12,12.15,13.75,8.29,4.38,11.35,51721.0
